categoryId,description,name,oldprice,param,picture,price,url,vendor
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Платье,12599.00,"gender:Женский|Размер:134|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-70%, Полиэстер-25%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/346/198652_510_1.jpeg,6399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-i-remen-g3108-gaialuna-510%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка,2899.00,gender:Мужской|Размер:104|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/543/201327_46_1.jpeg,1499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-stgb503-street-gang-46%2F%3Fsize%3D104,Street Gang
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка,2399.00,"gender:Мужской|Размер:86|Цвет:Оранжевый|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-92%, Эластан-8%",https://www.bebakids.ru/upload/iblock/m/b74/197321_2624_1.jpeg,1299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-byn5744-y-clu-2624%2F%3Fsize%3D86,Y-clu'
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Рубашки",,Сорочка,4999.00,"gender:Мужской|Размер:80|Цвет:Белый|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-92%, Эластан-8%",https://www.bebakids.ru/upload/iblock/m/b2f/197293_245_1.jpeg,2599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsorochka-byn5702-y-clu-245%2F%3Fsize%3D80,Y-clu'
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Бейсболка,1799.00,gender:Мужской|Размер:54-58|Цвет:Белый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/36a/89972_5_1.jpeg,399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbeysbolka-trikotazhnaya-18617-236-noble-people-5%2F%3Fsize%3D54-58,Noble People
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Сарафан,2399.00,"gender:Женский|Размер:134|Цвет:Розовый|Пол:Женский|Возраст:Детский|Материал:Хлопок-98%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/f8c/188647_61_1.jpeg,1299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsarafan-3.96111-mayoral-61%2F%3Fsize%3D134,Mayoral
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Поло,2599.00,"gender:Мужской|Размер:160|Цвет:Синий|Пол:Мужской|Возраст:Детский|Материал:Хлопок-98%, Полиэстер-1%, Эластан-1%",https://www.bebakids.ru/upload/iblock/m/631/186185_61_1.jpeg,1399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpolo-6.14078-mayoral-61%2F%3Fsize%3D160,Mayoral
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Туника,7199.00,"gender:Женский|Размер:134|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Хлопок-70%, Полиэстер-25%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/d2f/198730_245_1.jpeg,3699.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftunika-g3208-gaialuna-245%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Топ,3599.00,"gender:Женский|Размер:134|Цвет:Желтый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/970/198766_90_1.jpeg,1899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftop-g3276-gaialuna-90%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шорты",,Шорты,5399.00,"gender:Женский|Размер:134|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/96e/198765_245_1.jpeg,2799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-g3275-gaialuna-245%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,7599.00,gender:Женский|Размер:164|Цвет:Зеленый|Пол:Женский|Возраст:Детский|Материал:Вискоза-100%,https://www.bebakids.ru/upload/iblock/m/6bc/197155_8898_1.jpeg,3999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-ss21kgn40001-vingino-8898%2F%3Fsize%3D164,Vingino
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Белье и купальники/Купальники",,Купальник,8499.00,"gender:Женский|Размер:128|Цвет:Фиолетовый|Пол:Женский|Возраст:Детский|Материал:Полиамид-83%, Эластан-17%",https://www.bebakids.ru/upload/iblock/m/e7a/207912_684_1.jpeg,5999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkupalnik-jmejbw8546-lavender-marc-ellis-684%2F%3Fsize%3D128,Marc Ellis
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Свитеры и кардиганы",,Кардиган,2899.00,"gender:Женский|Размер:152|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Хлопок-80%, Полиамид-17%, Эластан-3%",https://www.bebakids.ru/upload/iblock/m/ea9/201868_61_1.jpeg,2199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkardigan-6.31948-mayoral-61%2F%3Fsize%3D152,Mayoral
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шорты",,Шорты,5399.00,gender:Женский|Размер:134|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/5cc/198752_245_1.jpeg,2799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-g3261-gaialuna-245%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,6899.00,gender:Женский|Размер:134|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/44c/198757_245_1.jpeg,3499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-g3267-gaialuna-245%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шорты",,Шорты,5399.00,"gender:Женский|Размер:134|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-70%, Полиэстер-25%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/8e4/198747_510_1.jpeg,2799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-g3234-gaialuna-510%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Топ,4799.00,"gender:Женский|Размер:134|Цвет:Зеленый|Пол:Женский|Возраст:Детский|Материал:Хлопок-70%, Нейлон-25%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/0de/198721_1182_1.jpeg,2499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftop-g3199-gaialuna-1182%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шорты",,Шорты,4799.00,"gender:Женский|Размер:134|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/8c6/198723_245_1.jpeg,2499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-g3201-gaialuna-245%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Белье и купальники/Купальники",,Купальник,8999.00,"gender:Женский|Размер:140|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Полиамид-83%, Эластан-17%",https://www.bebakids.ru/upload/iblock/m/7cb/207911_256_1.jpeg,6499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkupalnik-jmejbw8545-black-marc-ellis-256%2F%3Fsize%3D140,Marc Ellis
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Майка,4799.00,gender:Женский|Размер:134|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/c8e/198719_245_1.jpeg,2499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fmayka-g3197-gaialuna-245%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,5699.00,"gender:Женский|Размер:134|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Хлопок-98%, Металловолокно-2%",https://www.bebakids.ru/upload/iblock/m/275/198737_245_1.jpeg,2899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-g3224-gaialuna-245%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Галстуки",,Галстук,699.00,gender:Мужской|Размер:128|Цвет:Синий|Пол:Мужской|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/cf9/138894_4280_1.jpeg,399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fgalstuk-klassicheskiy-18624-166-noble-people-4280%2F%3Fsize%3D128,Noble People
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Свитеры и кофты",,Свитшот,3399.00,"gender:Женский|Размер:128|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-50%, Хлопок-47%, Эластан-3%",https://www.bebakids.ru/upload/iblock/m/3b2/169493_61_1.jpeg,1399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsvitshot-6.40326-mayoral-61%2F%3Fsize%3D128,Mayoral
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Шорты",,Шорты,1699.00,"gender:Мужской|Размер:80|Цвет:Голубой|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-79%, Полиэстер-18%, Эластан-3%",https://www.bebakids.ru/upload/iblock/m/1e8/168474_61_1.jpeg,899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-1.25058-mayoral-61%2F%3Fsize%3D80,Mayoral
"Одежда, обувь и аксессуары/Обувь/Обувь для девочек/Туфли",,Слипоны,2899.00,gender:Женский|Размер:37|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Нубук искусственный-100%,https://www.bebakids.ru/upload/iblock/m/8eb/175937_4782_1.jpeg,1799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fslipony-59815908-02-keddo-4782%2F%3Fsize%3D37,Keddo
"Одежда, обувь и аксессуары/Обувь/Обувь для девочек/Ботинки",,Ботинки,4799.00,"gender:Женский|Размер:39|Цвет:Бежевый|Пол:Женский|Возраст:Детский|Материал:Замша искусственная, Кожа искусственная",https://www.bebakids.ru/upload/iblock/m/c5e/168079_2_1.jpeg,3399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbotinki-59730033-01-keddo-2%2F%3Fsize%3D39,Keddo
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Футболка,2499.00,"gender:Женский|Размер:122-128|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-95%, Спандекс-5%",https://www.bebakids.ru/upload/iblock/m/a0b/174289_5_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-19560588np-noble-people-5%2F%3Fsize%3D122-128,Noble People
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шорты",,Шорты+майка,2999.00,"gender:Женский|Размер:157|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/b37/186236_61_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshortymayka-komplekt-6.26444-mayoral-61%2F%3Fsize%3D157,Mayoral
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Комплект,1899.00,"gender:Мужской|Размер:68|Цвет:Разноцветный|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/555/179416_1197_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkomplekt-futbolkabermudy-bab3164-baby-band-1197%2F%3Fsize%3D68,Baby Band
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,2499.00,"gender:Мужской|Размер:104|Цвет:Красный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-98%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/ea9/202118_61_1.jpeg,2199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-50965-mayoral-61%2F%3Fsize%3D104,Mayoral
"Одежда, обувь и аксессуары/Обувь/Обувь для мальчиков/Сандалии",,Сандалии,4699.00,"gender:Мужской|Размер:28|Цвет:Разноцветный|Пол:Мужской|Возраст:Для малышей|Материал:Кожа натуральная-45%, Полиуретан-29%, Хлопок-26%",https://www.bebakids.ru/upload/iblock/m/94e/201152_61_1.jpeg,2399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsandalii-43.31348-mayoral-61%2F%3Fsize%3D28,Mayoral
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Белье и купальники/Купальники",,Купальник,5899.00,"gender:Женский|Размер:128|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Полиамид-80%, Эластан-20%",https://www.bebakids.ru/upload/iblock/m/de2/198985_7557_1.jpeg,2999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkupalnik-razdelnyy-ss21kgn77103-vingino-7557%2F%3Fsize%3D128,Vingino
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Колготки и носки",,Колготки,299.00,"gender:Женский|Размер:116-122|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Полиамид-85%, Эластан-12%, Хлопок-3%",https://www.bebakids.ru/upload/iblock/m/3d4/91799_1593_1.jpeg,149.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkolgotki-rosone60-charmante-1593%2F%3Fsize%3D116-122,Charmante
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Сарафан,3199.00,"gender:Женский|Размер:104-110|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Вискоза-80%, Нейлон-20%",https://www.bebakids.ru/upload/iblock/m/008/143025_497_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsarafan-28626-358np-noble-people-497%2F%3Fsize%3D104-110,Noble People
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,3799.00,"gender:Женский|Размер:146|Цвет:Серый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-63%, Вискоза-32%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/4dd/81554_12_1.jpeg,2299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-ssg-57353-182-silver-spoon-12%2F%3Fsize%3D146,Silver Spoon
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Платье,7999.00,"gender:Женский|Размер:140|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-97%, Эластан-3%",https://www.bebakids.ru/upload/iblock/m/bbb/167092_245_1.jpeg,2499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-tf19219-to-be-too-245%2F%3Fsize%3D140,To Be Too
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Верхняя одежда/Куртки",,Куртка,6999.00,gender:Женский|Размер:140|Цвет:Серый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/7fc/182868_1479_1.jpeg,3499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-uteplennaya-adjg06ss20-laddobbo-1479%2F%3Fsize%3D140,Laddobbo
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Комплект,1499.00,"gender:Женский|Размер:62-68|Цвет:Разноцветный|Пол:Женский|Возраст:Для малышей|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/4a0/179430_44_1.jpeg,699.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkomplekt-futbolkaleginsy-bab3508-baby-band-44%2F%3Fsize%3D62-68,Baby Band
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Шорты",,Шорты,2299.00,"gender:Мужской|Размер:128|Цвет:Голубой|Пол:Мужской|Возраст:Детский|Материал:Хлопок-98%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/6ca/202712_61_1.jpeg,1999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-20246-mayoral-61%2F%3Fsize%3D128,Mayoral
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Топ,5199.00,"gender:Женский|Размер:128|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Хлопок-60%, Полиэстер-30%, Эластан-10%",https://www.bebakids.ru/upload/iblock/m/23a/206206_9163_1.jpeg,2599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftop-2-sht-027020fl-dimensione-danza-9163%2F%3Fsize%3D128,Dimensione Danza
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Верхняя одежда/Куртки",,Ветровка,7999.00,gender:Женский|Размер:164-84|Цвет:Серый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/492/207322_338_1.jpeg,5599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fvetrovka-4l4421-nikastyle-338%2F%3Fsize%3D164-84,Nikastyle
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Верхняя одежда/Куртки",,Куртка,8299.00,gender:Женский|Размер:158|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/b97/167127_2425_1.jpeg,2499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-dzhinsovaya-tf19193-to-be-too-2425%2F%3Fsize%3D158,To Be Too
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,6299.00,"gender:Женский|Размер:134|Цвет:Зеленый|Пол:Женский|Возраст:Детский|Материал:Хлопок-70%, Нейлон-25%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/107/198715_1182_1.jpeg,3199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-g3192-gaialuna-1182%2F%3Fsize%3D134,Gaialuna
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Колготки и носки",,Носки,899.00,"gender:Мужской|Размер:25,3|Цвет:Разноцветный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-72%, Полиамид-25%, Эластан-3%",https://www.bebakids.ru/upload/iblock/m/d29/169708_61_1.jpeg,499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fnoski-3-pary-10.57579-mayoral-61%2F%3Fsize%3D25%252C3,Mayoral
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Платье,3599.00,gender:Женский|Размер:104-110|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/9df/200777_48_1.jpeg,2599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-bab2513-band-48%2F%3Fsize%3D104-110,Band
"Одежда, обувь и аксессуары/Аксессуары",,Ободок,1299.00,gender:Женский|Размер:UNI|Цвет:Желтый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/7f2/117361_3215_1.jpeg,699.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fobodok-pompon-iz-setki-1-29518-265-noble-people-3215%2F%3Fsize%3D%25C5%25E4%25E8%25ED%25FB%25E9,Noble People
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Шорты",,Бермуды,5399.00,"gender:Мужской|Размер:116|Цвет:Серый|Пол:Мужской|Возраст:Детский|Материал:Район-55%, Полиэстер-34%, Лён-13%",https://www.bebakids.ru/upload/iblock/m/a0a/197274_2637_1.jpeg,3799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbermudy-byb5425-y-clu-2637%2F%3Fsize%3D116,Y-clu'
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Костюмы и форма",,Комплект,7999.00,"gender:Женский|Размер:128|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Хлопок-92%, Эластан-8%",https://www.bebakids.ru/upload/iblock/m/6b6/199716_317_1.jpeg,4999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkomplekt-assimetrichnaya-futbolka-i-kyuloty-29506-617-317-noble-people-317%2F%3Fsize%3D128,Noble People
"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Топ,3999.00,gender:Женский|Размер:128|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/125/197392_46_1.jpeg,2799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftop-y15105-y-clu-46%2F%3Fsize%3D128,Y-clu'
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Свитеры и кофты",,Худи,6299.00,"gender:Мужской|Размер:140|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-60%, Полиэстер-40%",https://www.bebakids.ru/upload/iblock/m/dbc/201304_62_1.jpeg,4499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkhudi-stg511-street-gang-62%2F%3Fsize%3D140,Street Gang
"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Рубашки",,Сорочка,3999.00,gender:Мужской|Размер:104|Цвет:Белый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/e6c/124357_536_1.jpeg,899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsorochka-sg6673-street-gang-536%2F%3Fsize%3D104,Street Gang
